file,n.opp,n.opp.,n.evt,n.evt.,beads,pro,syn,pico,width,corr,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2
2015_170/2015-06-19T10-23-06+00-00.gz,16032,16032,2031360,1703919,1,14949,88,89,5000,2,0,0,-57016,-52904,0.567405632115039,0.641402037147993,1.635,1.632
2015_170/2015-06-19T10-23-06+00-00.gz,16306,16306,2031360,1703919,2,15123,92,110,5000,3,0,0,-54518,-50406,0.614215098861594,0.614215098861594,1.635,1.632
2015_170/2015-06-19T10-23-06+00-00.gz,15306,15306,2031360,1703919,1,14437,78,56,5000,4,0,0,-59518,-55406,0.520596165368484,0.594592570401438,1.635,1.632
2015_200/2015-07-19T13-28-56+00-00.gz,14501,14501,2067456,1743106,2,13738,85,104,5000,0,-4961,-2516,-57278,-53230,0.656,0.683,1.635,1.632
2015_200/2015-07-19T13-28-56+00-00.gz,22167,22167,2067456,1743106,3,21213,102,147,5000,2500,-2461,-16,-54778,-50730,0.656,0.683,1.635,1.632
2015_200/2015-07-19T13-28-56+00-00.gz,63117,27363,2067456,1743106,3,39210,126,186,5000,5000,39,2484,-52278,-48230,0.656,0.683,1.635,1.632
2015_200/2015-07-19T13-28-56+00-00.gz,188821,30787,2067456,1743106,3,85935,147,218,5000,7500,2539,4984,-49778,-45730,0.656,0.683,1.635,1.632
2015_200/2015-07-19T13-28-56+00-00.gz,285685,33838,2067456,1743106,3,122214,159,232,5000,10000,5039,7484,-47278,-43230,0.656,0.683,1.635,1.632
2015_200/2015-07-19T13-28-56+00-00.gz,26924,26160,2067456,1743106,3,25658,118,166,5000,1,0,0,-57277,-53229,0.656,0.683,1.635,1.632
2015_200/2015-07-19T13-28-56+00-00.gz,25709,25709,2067456,1743106,2,24607,100,115,5000,2,0,0,-57276,-53228,0.563173652694611,0.635928143712575,1.635,1.632
2015_200/2015-07-19T13-28-56+00-00.gz,26101,26101,2067456,1743106,3,24933,108,148,5000,3,0,0,-54778,-50730,0.609955089820359,0.609955089820359,1.635,1.632
2015_200/2015-07-19T13-28-56+00-00.gz,24926,24926,2067456,1743106,1,23964,91,63,5000,4,0,0,-59778,-55730,0.516392215568862,0.589146706586826,1.635,1.632
