cruise,file,i,n.opp,n.opp2,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,time,fr,vc,pro.seaflow,pro.seaflow2,syn.seaflow,syn.seaflow2,pico.seaflow,pico.seaflow2,pro.influx,syn.influx,pico.influx
MBARI1,2011_276/330.evt,mean,15004,15004,2679552,2670137,1,12239,207,722,0,0,-35003,0,-33092,2500,2011-10-03 16:30:11,4635.93580399,78.1505751986501,156.60793242903,275.780905015746,2.64873290406154,4.6643228481297,9.23857563638855,16.2687975669065,182.413,1.978,2.933
MBARI1,2011_276/340.evt,mean,15260,15260,2696820,2687993,1,12407,205,622,0,0,-35003,0,-33092,2500,2011-10-03 17:00:13,4637.537814,78.9832715802906,157.083895763771,279.566442399735,2.5954863086623,4.61925692689173,7.87508528774609,14.0155015050081,182.413,1.978,2.933
MBARI1,2011_276/455.evt,mean,15561,15561,3175424,3158292,1,2441,195,277,0,0,-35003,0,-33092,2500,2011-10-03 22:45:55,4637.537814,68.54786630589,35.6101528982275,55.0029568709401,2.84472749494238,4.39392732070189,4.04097187743098,6.24163009145858,210.651,2.473,1.741
MBARI1,2011_276/468.evt,mean,16125,16125,3201107,3184309,1,13021,256,470,0,0,-35003,0,-33092,2500,2011-10-03 23:24:58,4635.93580399,70.4276483588798,184.884776127247,293.401680219791,3.63493607930077,5.76843791845992,6.67351545809126,10.5904914909225,210.651,2.473,1.741
MBARI1,2011_276/478.evt,mean,16704,16704,3597438,3577537,2,13874,281,369,0,0,-35003,0,-33092,2500,2011-10-03 23:53:52,4635.93580399,64.9374178406951,213.651858379029,312.622295627785,4.32724320343859,6.33176193393452,5.68239409988911,8.31466246840512,210.651,2.473,1.741
MBARI1,2011_277/273.evt,mean,14772,14772,3477632,3463199,4,11718,196,345,0,0,-35003,0,-33092,2500,2011-10-04 13:37:44,4637.537814,59.3431465431885,197.461723595528,264.041232533255,3.30282452847956,4.41646028132087,5.81364521594616,7.7738714135495,145.412,2.347,1.424
MBARI1,2011_277/274.evt,mean,14837,14837,3483008,3468753,7,12087,218,403,0,0,-35003,0,-33092,2500,2011-10-04 13:40:44,4637.537814,59.5088337621485,203.112701692503,272.35589500166,3.66332166534008,4.91218541493852,6.77210381253235,9.08078312945057,145.412,2.347,1.424
MBARI1,2011_277/275.evt,mean,15139,15139,3495680,3481385,4,12108,264,378,0,0,-35003,0,-33092,2500,2011-10-04 13:43:44,4637.537814,60.4997881298501,200.132932267676,272.829087174659,4.36365164508311,5.94870160341179,6.24795576455082,8.51745911397597,145.412,2.347,1.424
MBARI1,2011_280/17.evt,mean,12686,12686,3823360,3821472,1,3966,2668,1922,0,0,-35003,0,-33092,2500,2011-10-07 00:48:24,4637.537814,46.1851909748945,85.8716812961941,89.3657218148908,57.7674346188214,60.1179389314495,41.6150709660325,43.3083503096873,104.458,39.004,13.942
MBARI1,2011_280/22.evt,mean,12761,12761,3831680,3829568,2,3839,2663,1851,0,0,-35003,0,-33092,2500,2011-10-07 01:03:26,4637.537814,46.360022888577,82.808414681476,86.5040358162798,57.4417317782679,60.0052741283545,39.9266412022433,41.7085101057395,104.458,39.004,13.942
MBARI1,2011_280/26.evt,mean,12876,12876,3865729,3863756,2,3719,2755,2074,0,0,-35003,0,-33092,2500,2011-10-07 01:15:27,4639.13909521,46.379912440064,80.1855761329003,83.8000805420017,59.4007158499974,62.0783065053011,44.7176350899799,46.7333603237729,104.458,39.004,13.942
MBARI1,2011_280/61.evt,mean,11930,11930,4012288,4011016,1,3024,2557,2174,0,0,-35003,0,-33092,2500,2011-10-07 03:00:47,4637.537814,41.3804079472782,73.0780615757294,68.1396729118078,61.7925275956151,57.6167803027422,52.5369397703822,48.9866563856713,88.153,39.997,15.955
MBARI1,2011_280/66.evt,mean,11059,11059,4032896,4032248,5,2543,2306,2084,0,0,-35003,0,-33092,2500,2011-10-07 03:15:48,4637.537814,38.1572740702154,66.6452219652923,57.3013188540764,60.4340864537806,51.9610071873772,54.6160607847696,46.9586899299628,88.153,39.997,15.955
MBARI1,2011_280/71.evt,mean,11813,11813,4029568,4028231,2,2900,2614,2123,0,0,-35003,0,-33092,2500,2011-10-07 03:30:49,4637.537814,40.7994731658502,71.079349191875,65.3455857950538,64.0694547543314,58.9011590580243,52.0349856325347,47.8374753941031,88.153,39.997,15.955
MBARI1,2011_280/93.evt,mean,14861,14861,3462272,3452757,3,8244,1335,1001,0,0,-35003,0,-33092,2500,2011-10-07 05:23:53,4637.537814,59.8812335653977,137.67251456162,185.761727342905,22.294129905357,30.0815024263437,16.7164224983238,22.555493579603,143.825,15.169,6.313
MBARI1,2011_280/98.evt,mean,15082,15082,3432192,3421957,4,9321,1232,1024,0,0,-35003,0,-33092,2500,2011-10-07 05:38:55,4635.93580399,61.2975415492747,152.061563390878,210.02972592955,20.0986853446584,27.7606074825884,16.7054008059499,23.0737516738397,143.825,15.169,6.313
MBARI1,2011_280/102.evt,mean,14609,14609,3384704,3374219,4,7395,1156,991,0,0,-35003,0,-33092,2500,2011-10-07 05:50:56,4637.537814,60.2359745393462,122.767167901792,166.631243777387,19.1911894651078,26.0481024755456,16.4519625950881,22.3301639734132,143.825,15.169,6.313
