file,n.opp,n.opp.,n.evt,n.evt.,beads,pro,syn,pico,width,corr,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,cruise,time,fr,pro.influx,syn.influx,pico.influx,vc1,vc2,vc3,vc4,pro.seaflow.each1,pro.seaflow.median1,pro.seaflow.each2,pro.seaflow.median2,pro.seaflow.each3,pro.seaflow.median3,pro.seaflow.each4,pro.seaflow.median4,syn.seaflow.each1,syn.seaflow.median1,syn.seaflow.each2,syn.seaflow.median2,syn.seaflow.each3,syn.seaflow.median3,syn.seaflow.each4,syn.seaflow.median4,pico.seaflow.each1,pico.seaflow.median1,pico.seaflow.each2,pico.seaflow.median2,pico.seaflow.each3,pico.seaflow.median3,pico.seaflow.each4,pico.seaflow.median4
2015_170/2015-06-19T10-23-06+00-00,16032,16032,2031360,1703919,1,14949,88,89,5000,2,0,0,-57016,-52904,0.567405632115039,0.641402037147993,1.635,1.632,HOT,2015-06-19 10:23:06,3.62837073977879,183.8,1.6,0.9,85.9080217688645,102.416910135048,85.9080217688645,102.416910135048,174.011689388219,78.0960909105745,145.962224209734,65.7520114016182,174.011689388219,108.659521153623,145.962224209734,91.6126211537302,1.02435137241041,0.459726804477259,0.859233107930735,0.387061141437046,1.02435137241041,0.639643980300942,0.859233107930735,0.539294311427404,1.03599172891508,0.464950972709956,0.868997120520857,0.391459563498831,1.03599172891508,0.646912661895271,0.868997120520857,0.545422655875442
2015_170/2015-06-19T10-23-06+00-00,16306,16306,2031360,1703919,2,15123,92,110,5000,3,0,0,-54518,-50406,0.614215098861594,0.614215098861594,1.635,1.632,HOT,2015-06-19 10:23:06,3.62837073977879,183.8,1.6,0.9,87.3762601648643,104.167298943494,87.3762601648643,104.167298943494,173.079048833922,79.0050961830636,145.179918778575,66.5173368403687,173.079048833922,109.924271751036,145.179918778575,92.6789530876889,1.05291757539647,0.480623477408044,0.883194639134361,0.404654829684184,1.05291757539647,0.668718706678258,0.883194639134361,0.563807689219558,1.25892318797404,0.574658505596574,1.05599359026934,0.483826426796307,1.25892318797404,0.799554975376178,1.05599359026934,0.674117889284255
2015_170/2015-06-19T10-23-06+00-00,15306,15306,2031360,1703919,1,14437,78,56,5000,4,0,0,-59518,-55406,0.520596165368484,0.594592570401438,1.635,1.632,HOT,2015-06-19 10:23:06,3.62837073977879,183.8,1.6,0.9,82.0177258728942,97.7790186206988,82.0177258728942,97.7790186206988,176.022924878136,75.421316775434,147.649262629681,63.5000193059845,176.022924878136,104.937956177326,147.649262629681,88.4749087963344,0.951013932291653,0.407485122150298,0.797717149346478,0.3430769208192,0.951013932291653,0.566957164357653,0.797717149346478,0.478010866947017,0.682779233440161,0.292553421030983,0.57272000465901,0.246311635459938,0.682779233440161,0.407046169282418,0.57272000465901,0.343187289090166
2015_200/2015-07-19T13-28-56+00-00,14501,14501,2067456,1743106,2,13738,85,104,5000,0,-4961,-2516,-57278,-53230,0.656,0.683,1.635,1.632,HOT,2015-07-19 13:28:56,3.62837073977879,280.7,1,0.8,76.3474590475428,90.5538804252849,76.3474590475428,90.5538804252849,179.940500592759,71.7696231807794,151.710781862463,60.425522284797,179.940500592759,99.8571477428903,151.710781862463,84.1911960271553,1.11333109261788,0.444054299779171,0.938667670571364,0.373865875251692,1.11333109261788,0.617837935517956,0.938667670571364,0.520909278083288,1.36219333685012,0.543313496200398,1.14848750281673,0.4574358944256,1.36219333685012,0.755942885810204,1.14848750281673,0.637347822596022
2015_200/2015-07-19T13-28-56+00-00,22167,22167,2067456,1743106,3,21213,102,147,5000,2500,-2461,-16,-54778,-50730,0.656,0.683,1.635,1.632,HOT,2015-07-19 13:28:56,3.62837073977879,280.7,1,0.8,116.708787304798,138.425478752313,116.708787304798,138.425478752313,181.760092704929,110.820280720183,153.244909760845,93.303727196637,181.760092704929,154.190542660499,153.244909760845,130.000570776244,0.873970181299333,0.532865159735005,0.736858567652204,0.448639050302031,0.873970181299333,0.741405522621547,0.736858567652204,0.625091133699945,1.25954526128433,0.767952730206331,1.06194322985171,0.646568043082338,1.25954526128433,1.06849619436635,1.06194322985171,0.900866633861686
2015_200/2015-07-19T13-28-56+00-00,63117,27363,2067456,1743106,3,39210,126,186,5000,5000,39,2484,-52278,-48230,0.656,0.683,1.635,1.632,HOT,2015-07-19 13:28:56,3.62837073977879,280.7,1,0.8,332.309673312445,394.144491469741,144.065617675878,170.872755677337,117.992352161034,204.839636404015,99.4812837642062,172.462129042575,272.167645775242,285.005005313636,229.468997819881,240.292385807597,0.379164406332319,0.658245197319712,0.319679718293547,0.554201179784861,0.874601463088002,0.91585388088544,0.737390811662969,0.772171400452873,0.559718885538185,0.97169529128148,0.471908155576188,0.818106503491938,1.29107835027276,1.35197477654517,1.08852929340724,1.13987206733519
2015_200/2015-07-19T13-28-56+00-00,188821,30787,2067456,1743106,3,85935,147,218,5000,7500,2539,4984,-49778,-45730,0.656,0.683,1.635,1.632,HOT,2015-07-19 13:28:56,3.62837073977879,280.7,1,0.8,994.138581119653,1179.12380220555,162.09290543388,192.254487045945,86.4416708415193,448.938897076742,72.8803878263321,377.978399879461,530.158921946487,624.634152808653,446.985666344751,526.639280142204,0.147866708718256,0.767952730206331,0.124668842851816,0.646568043082338,0.906887316298757,1.06849619436635,0.764611543057874,0.900866633861686,0.219285323133196,1.13886867472776,0.184883045861877,0.958856009469046,1.34490772076958,1.5845725875637,1.13391371691576,1.33597908967243
2015_200/2015-07-19T13-28-56+00-00,285685,33838,2067456,1743106,3,122214,159,232,5000,10000,5039,7484,-47278,-43230,0.656,0.683,1.635,1.632,HOT,2015-07-19 13:28:56,3.62837073977879,280.7,1,0.8,1504.12549741378,1784.0069877455,178.156356061703,211.306958542914,81.2525286022587,638.466496390725,68.5053370527686,537.548753858945,685.992926110771,888.334652369311,578.371866420007,748.969488372599,0.105709264468548,0.830642748998685,0.0891252114437806,0.699349107823754,0.892474473068655,1.15572037349829,0.752459838977377,0.97440676723815,0.154242448784297,1.2120070299855,0.130044333678976,1.02043391833403,1.30222690410018,1.6863341298843,1.09792882165252,1.42177591194497
2015_200/2015-07-19T13-28-56+00-00,26924,26160,2067456,1743106,3,25658,118,166,5000,1,0,0,-57277,-53229,0.656,0.683,1.635,1.632,HOT,2015-07-19 13:28:56,3.62837073977879,280.7,1,0.8,141.754291938214,168.131347946374,137.731848057632,163.360424241463,181.003337882591,134.041708514517,152.60687738127,112.85471326127,186.289520992006,186.499832347291,157.063744901121,157.241061847776,0.832426294728573,0.616451851458143,0.701832236767866,0.519013803290584,0.856737215568505,0.857704428130809,0.722329172123013,0.723144644868564,1.17104038071986,0.867211926627558,0.987323316131065,0.730138062256246,1.20524048969807,1.2066011446586,1.01615798790187,1.01730517837442
2015_200/2015-07-19T13-28-56+00-00,25709,25709,2067456,1743106,2,24607,100,115,5000,2,0,0,-57276,-53228,0.563173652694611,0.635928143712575,1.635,1.632,HOT,2015-07-19 13:28:56,3.62837073977879,280.7,1,0.8,135.357342573152,160.544080536077,135.357342573152,160.544080536077,181.792871610947,128.551107701954,153.272546193134,108.231971674334,181.792871610947,178.860447991651,153.272546193134,150.800171832888,0.738785189624688,0.522416823269613,0.622881888052723,0.439842206178461,0.738785189624688,0.726868159432889,0.622881888052723,0.612834444803868,0.849602968068391,0.600779346760055,0.716314171260632,0.505818537105231,0.849602968068391,0.835898383347822,0.716314171260632,0.704759611524448
2015_200/2015-07-19T13-28-56+00-00,26101,26101,2067456,1743106,3,24933,108,148,5000,3,0,0,-54778,-50730,0.609955089820359,0.609955089820359,1.635,1.632,HOT,2015-07-19 13:28:56,3.62837073977879,280.7,1,0.8,137.421214302456,162.991989033885,137.421214302456,162.991989033885,181.434868892396,130.254186545813,152.970708240248,109.665857266476,181.434868892396,181.230038191402,152.970708240248,152.798012122948,0.785904858636297,0.564210169131182,0.662609252394286,0.475029582672738,0.785904858636297,0.78501761218752,0.662609252394286,0.661861200388177,1.0769807322053,0.773176898439027,0.908020086614392,0.650966465144123,1.0769807322053,1.07576487596068,0.908020086614392,0.906994978309724
2015_200/2015-07-19T13-28-56+00-00,24926,24926,2067456,1743106,1,23964,91,63,5000,4,0,0,-59778,-55730,0.516392215568862,0.589146706586826,1.635,1.632,HOT,2015-07-19 13:28:56,3.62837073977879,280.7,1,0.8,131.234864093445,155.654508204996,131.234864093445,155.654508204996,182.603915244172,125.19196752833,153.956350357932,105.403786288606,182.603915244172,174.186685726498,153.956350357932,146.859646352799,0.693413298582027,0.475399309175348,0.58462810392972,0.4002564076224,0.693413298582027,0.661450025083929,0.58462810392972,0.55767934477152,0.480055360556788,0.329122598659856,0.404742533489806,0.277100589892431,0.480055360556788,0.45792694044272,0.404742533489806,0.386085700226437
2015_286/2015-10-13T12-53-18+00-00,8664,8664,2016000,2016000,19,8208,55,60,5000,0,-3280,-2631,-74572,-81401,0.642,0.639,1.91,2.04,HOT,2015-10-13 12:53:18,3.62837073977879,219.9,1.7,0.9,46.7800656092908,46.7800656092908,46.7800656092908,46.7800656092908,175.459352035835,42.8799728539698,175.459352035835,36.1022482831281,175.459352035835,59.6613385262515,175.459352035835,50.3014512295015,1.17571446905104,0.287329252798287,1.17571446905104,0.241913213398154,1.17571446905104,0.399777487688089,1.17571446905104,0.337058944642127,1.28259760260113,0.313450093961768,1.28259760260113,0.263905323707077,1.28259760260113,0.436120895659733,1.28259760260113,0.367700666882321
2015_286/2015-10-13T12-53-18+00-00,13140,13140,2016000,2016000,65,12366,70,127,5000,2500,-780,-131,-72072,-78901,0.642,0.639,1.91,2.04,HOT,2015-10-13 12:53:18,3.62837073977879,219.9,1.7,0.9,70.9476064296031,70.9476064296031,70.9476064296031,70.9476064296031,174.297634864821,64.6020643655203,174.297634864821,54.3908872160285,174.297634864821,89.884516595471,174.297634864821,75.7831074444463,0.986643574360139,0.365691776288729,0.986643574360139,0.307889544324923,0.986643574360139,0.508807711603022,0.986643574360139,0.428984111362707,1.7900533420534,0.663469365552409,1.7900533420534,0.558599601846646,1.7900533420534,0.923122562479769,1.7900533420534,0.778299744900912
2015_286/2015-10-13T12-53-18+00-00,19822,19636,2016000,2016000,73,17228,83,160,5000,5000,1720,2369,-69572,-76401,0.642,0.639,1.91,2.04,HOT,2015-10-13 12:53:18,3.62837073977879,219.9,1.7,0.9,107.026138101034,107.026138101034,106.021856914131,106.021856914131,160.970023824801,90.0019703128889,160.970023824801,75.7760152804253,162.494795898106,125.224846507098,162.494795898106,105.57911815081,0.775511491610083,0.433605963313779,0.775511491610083,0.365069031128123,0.782857444830672,0.603300572329298,0.782857444830672,0.50865258918721,1.49496191153751,0.835866917231381,1.49496191153751,0.703747529885538,1.50912278521575,1.16298905509262,1.50912278521575,0.980535111686188
2015_286/2015-10-13T12-53-18+00-00,140871,39568,2016000,2016000,74,22248,104,178,5000,7500,4220,4869,-67072,-73901,0.642,0.639,1.91,2.04,HOT,2015-10-13 12:53:18,3.62837073977879,219.9,1.7,0.9,760.613414409788,760.613414409788,213.641924749356,213.641924749356,29.2500757658392,116.227294841024,29.2500757658392,97.8560940305841,104.136863708288,161.713628110629,104.136863708288,136.343407279964,0.136731745759047,0.543313496200398,0.136731745759047,0.4574358944256,0.486795838981569,0.755942885810204,0.486795838981569,0.637347822596022,0.234021641779908,0.929901945419911,0.234021641779908,0.782919126997661,0.83316980133384,1.29382532379054,0.83316980133384,1.09084531175088
2015_286/2015-10-13T12-53-18+00-00,303709,55176,2016000,2016000,75,28182,120,201,5000,10000,6720,7369,-64572,-71401,0.642,0.639,1.91,2.04,HOT,2015-10-13 12:53:18,3.62837073977879,219.9,1.7,0.9,1639.83459673732,1639.83459673732,297.915154669694,297.915154669694,17.18587963449,147.227509133842,17.18587963449,123.956330545214,94.5974031809361,204.845984691377,94.5974031809361,172.709003234626,0.0731781121332341,0.626900187923536,0.0731781121332341,0.527810647414154,0.402799247097876,0.872241791319467,0.402799247097876,0.735401333764641,0.122573337823167,1.05005781477192,0.122573337823167,0.884082834418707,0.674688738888942,1.46100500046011,0.674688738888942,1.23179723405577
2015_286/2015-10-13T12-53-18+00-00,14001,14001,2016000,2016000,68,13201,72,117,5000,1,0,0,-74571,-81400,0.642,0.639,1.91,2.04,HOT,2015-10-13 12:53:18,3.62837073977879,219.9,1.7,0.9,75.5964564399447,75.5964564399447,75.5964564399447,75.5964564399447,174.624587205184,68.9642448398216,174.624587205184,58.0635696376187,174.624587205184,95.9538657267357,174.624587205184,80.9002750585586,0.95242559493775,0.376140112754121,0.95242559493775,0.316686388448492,0.95242559493775,0.52334507479168,0.95242559493775,0.441240800258785,1.54769159177384,0.611227683225447,1.54769159177384,0.5146153812288,1.54769159177384,0.85043574653648,1.54769159177384,0.717016300420525
2015_286/2015-10-13T12-53-18+00-00,12117,12117,2016000,2016000,19,11537,61,69,5000,2,0,0,-74570,-81399,0.583665338645418,0.592202618099032,1.91,2.04,HOT,2015-10-13 12:53:18,3.62837073977879,219.9,1.7,0.9,65.4240599016363,65.4240599016363,65.4240599016363,65.4240599016363,176.341853705588,60.2712289006153,176.341853705588,50.7445953268091,176.341853705588,83.8587795537724,176.341853705588,70.7027098970222,0.932378701225699,0.318674262194464,0.932378701225699,0.268303745768861,0.932378701225699,0.443389577254062,0.932378701225699,0.373829011330359,1.05465787515694,0.360467608056033,1.05465787515694,0.303491122263138,1.05465787515694,0.501539030008693,1.05465787515694,0.422855766914669
2015_286/2015-10-13T12-53-18+00-00,13580,13580,2016000,2016000,65,12803,70,124,5000,3,0,0,-72072,-78901,0.628130335799658,0.628130335799658,1.91,2.04,HOT,2015-10-13 12:53:18,3.62837073977879,219.9,1.7,0.9,73.323325366363,73.323325366363,73.323325366363,73.323325366363,174.610193086979,66.8850258832086,174.610193086979,56.3129976570284,174.610193086979,93.0609304521928,174.610193086979,78.4611939682392,0.954675741317543,0.365691776288729,0.954675741317543,0.307889544324923,0.954675741317543,0.508807711603022,0.954675741317543,0.428984111362707,1.69113988461965,0.64779686085432,1.69113988461965,0.545404335661292,1.69113988461965,0.901316517696782,1.69113988461965,0.759914711556796
2015_286/2015-10-13T12-53-18+00-00,10529,10529,2016000,2016000,0,10130,53,26,5000,4,0,0,-77072,-83901,0.539200341491178,0.547737620944792,1.91,2.04,HOT,2015-10-13 12:53:18,3.62837073977879,219.9,1.7,0.9,56.8498742844209,56.8498742844209,56.8498742844209,56.8498742844209,178.188608638243,52.9208241972118,178.188608638243,44.5560154858781,178.188608638243,73.6317445505516,178.188608638243,62.0801292586318,0.932279985965141,0.276880916332895,0.932279985965141,0.233116369274585,0.932279985965141,0.385240124499431,0.932279985965141,0.32480225574605,0.457344898775352,0.135828374050099,0.457344898775352,0.1143589736064,0.457344898775352,0.188985721452551,0.457344898775352,0.159336955649006
2016_012/2016-01-12T13-13-03+00-00,6485,6485,2490624,2170355,63,5571,144,189,5000,0,-8936,-8606,-62507,-60535,0.656,0.683,1.635,1.632,HOT,2016-01-12 13:13:03,4.43604885560333,204.5,1.3,1.2,34.651288386269,39.7646147684424,34.651288386269,39.7646147684424,160.773242769454,29.1038412243501,140.099433439531,24.5036093062021,160.773242769454,40.4938251620062,140.099433439531,34.1410069200235,4.15568963539785,0.752280225508243,3.62131007275041,0.633372776896984,4.15568963539785,1.04669014958336,3.62131007275041,0.88248160051757,5.45434264645968,0.987367795979569,4.75296947048491,0.831301769677292,5.45434264645968,1.37378082132816,4.75296947048491,1.15825710067931
2016_012/2016-01-12T13-13-03+00-00,15579,15579,2490624,2170355,89,14272,174,252,5000,2500,-6436,-6106,-60007,-58035,0.656,0.683,1.635,1.632,HOT,2016-01-12 13:13:03,4.43604885560333,204.5,1.3,1.2,83.2432415990261,95.5270521939189,83.2432415990261,95.5270521939189,171.449354035811,74.5593290170392,149.40270501625,62.77427966579,171.449354035811,103.738623714262,149.40270501625,87.463731962408,2.09025978154647,0.909005272489127,1.82147356171718,0.765325438750523,2.09025978154647,1.26475059741323,1.82147356171718,1.06633193395873,3.02727278706729,1.31649039463942,2.63799619283177,1.10840235956972,3.02727278706729,1.83170776177088,2.63799619283177,1.54434280090575
2016_012/2016-01-12T13-13-03+00-00,27669,27669,2490624,2170355,106,24637,198,294,5000,5000,-3936,-3606,-57507,-55535,0.656,0.683,1.635,1.632,HOT,2016-01-12 13:13:03,4.43604885560333,204.5,1.3,1.2,147.84371601537,169.660312417584,147.84371601537,169.660312417584,166.642185843318,128.707832748935,145.213689925084,108.363924336188,166.642185843318,179.078508439481,145.213689925084,150.984022166329,1.33925205166931,1.03438531007383,1.16703781325513,0.870887568233354,1.33925205166931,1.43919895567712,1.16703781325513,1.21341220071166,1.9885863797514,1.53590546041266,1.73287432877277,1.29313608616468,1.9885863797514,2.13699238873269,1.73287432877277,1.80173326772337
2016_012/2016-01-12T13-13-03+00-00,37074,37074,2490624,2170355,115,30550,226,316,5000,7500,-1436,-1106,-55007,-53035,0.656,0.683,1.635,1.632,HOT,2016-01-12 13:13:03,4.43604885560333,204.5,1.3,1.2,198.097434947191,227.329734452619,198.097434947191,227.329734452619,154.217039751898,159.598339508867,134.386291672581,134.37179398752,154.217039751898,222.058222706748,134.386291672581,187.220922887582,1.14085273269816,1.18066202058933,0.994150635613855,0.994043385963323,1.14085273269816,1.64272204031833,0.994150635613855,1.38500584525674,1.59517461740097,1.65083716153198,1.39005133121229,1.38990137152394,1.59517461740097,2.29690338380793,1.39005133121229,1.93655684558022
2016_012/2016-01-12T13-13-03+00-00,106966,43488,2490624,2170355,118,34533,261,339,5000,10000,1064,1394,-52507,-50535,0.656,0.683,1.635,1.632,HOT,2016-01-12 13:13:03,4.43604885560333,204.5,1.3,1.2,571.551227991619,655.892333588467,232.369349166086,266.658992606017,60.4197809553239,180.406201579695,52.6504095741838,151.890709059608,148.612543452612,251.00938149696,129.502476786979,211.63011882412,0.456651980115818,1.36350790873369,0.397931164360524,1.14798815812578,1.1232118217685,1.89712589611984,0.978778167011309,1.59949790093809,0.593122686817097,1.77099303088399,0.516853121525738,1.49106507894498,1.45888432022805,2.46408306047749,1.27128658473883,2.07750876788511
2016_012/2016-01-12T13-13-03+00-00,41511,40671,2490624,2170355,116,32833,240,317,5000,1,0,0,-62506,-60534,0.656,0.683,1.635,1.632,HOT,2016-01-12 13:13:03,4.43604885560333,204.5,1.3,1.2,221.805648759046,254.536457001205,217.317278328133,249.385759020404,148.025986640527,171.525115584112,128.991345235251,144.413391554574,151.08324682046,238.6526227866,131.655472746195,201.211933262454,1.08202834933532,1.25380037584707,0.942890471673628,1.05562129482831,1.10437606179485,1.74448358263893,0.962364494840156,1.47080266752928,1.42917911141374,1.65606132976467,1.24540116466892,1.39429979358572,1.45869671495404,2.30417206540226,1.27112310360137,1.94268519002826
2016_012/2016-01-12T13-13-03+00-00,37082,37082,2490624,2170355,63,29683,181,204,5000,2,0,0,-62505,-60533,0.492690058479532,0.525730994152047,1.635,1.632,HOT,2016-01-12 13:13:03,4.43604885560333,204.5,1.3,1.2,198.140181332248,227.378788719103,198.140181332248,227.378788719103,149.808079312427,155.068985651119,130.544278853862,130.558362059953,149.808079312427,215.756275764464,130.544278853862,181.907648251132,0.913494672221449,0.945574450118,0.796028517082138,0.796114393183015,0.913494672221449,1.31563136857353,0.796028517082138,1.109230345095,1.02957410570815,1.06573031947001,0.897181312070476,0.897278100604061,1.02957410570815,1.48281104524309,0.897181312070476,1.25018226739989
2016_012/2016-01-12T13-13-03+00-00,38164,38164,2490624,2170355,87,30436,189,255,5000,3,0,0,-60007,-58035,0.538377192982456,0.538377192982456,1.635,1.632,HOT,2016-01-12 13:13:03,4.43604885560333,204.5,1.3,1.2,203.921629911113,234.013378261039,203.921629911113,234.013378261039,149.253416683981,159.002784330339,130.060940217055,133.870373872477,149.253416683981,221.229593004994,130.060940217055,186.522291620505,0.926826644541742,0.987367795979569,0.807646132902595,0.831301769677292,0.926826644541742,1.37378082132816,0.807646132902595,1.15825710067931,1.25048039342933,1.33216289933751,1.08968129042414,1.12159762575508,1.25048039342933,1.85351380655387,1.08968129042414,1.56272783424986
2016_012/2016-01-12T13-13-03+00-00,35607,35607,2490624,2170355,23,28661,163,135,5000,4,0,0,-65007,-63035,0.447002923976608,0.480043859649123,1.635,1.632,HOT,2016-01-12 13:13:03,4.43604885560333,204.5,1.3,1.2,190.258816587491,218.334408336149,190.258816587491,218.334408336149,150.642164784096,149.729885717304,131.271109388646,126.063174712809,150.642164784096,208.32768317506,131.271109388646,175.644480225237,0.856727708726413,0.851539421929469,0.746561209669911,0.716942796070892,0.856727708726413,1.18479509987561,0.746561209669911,0.998920145030304,0.709559758761139,0.705262711413978,0.618317566291031,0.593786978340923,0.709559758761139,0.9812720152344,0.618317566291031,0.827326500485221
2016_040/2016-02-09T13-04-06+00-00,9733,9733,2073856,1738578,144,7989,204,178,5000,0,-5919,-4042,-57376,-53922,0.656,0.683,1.635,1.632,HOT,2016-02-09 13:04:06,4.43604885560333,262.3,2.2,1.4,62.4576588416754,74.502375236982,62.4576588416754,74.502375236982,127.91065416415,41.7358800110094,107.231480534521,35.1389938515973,127.91065416415,58.0694972570935,107.231480534521,48.959343795381,3.26621272368088,1.06573031947001,2.7381677342649,0.897278100604061,3.26621272368088,1.48281104524309,2.7381677342649,1.25018226739989,2.84993070987842,0.929901945419911,2.38918557205466,0.782919126997661,2.84993070987842,1.29382532379054,2.38918557205466,1.09084531175088
2016_040/2016-02-09T13-04-06+00-00,21620,21620,2073856,1738578,296,19309,256,326,5000,2500,-3419,-1542,-54876,-51422,0.656,0.683,1.635,1.632,HOT,2016-02-09 13:04:06,4.43604885560333,262.3,2.2,1.4,138.737756514643,165.492792830941,138.737756514643,165.492792830941,139.176245061754,100.87346440513,116.675775843152,84.9291315909991,139.176245061754,140.350972904897,116.675775843152,118.332202947179,1.8452078686524,1.33738706757021,1.54689515851918,1.12599604781686,1.8452078686524,1.8607824881482,1.54689515851918,1.5688561786979,2.34975689523704,1.70307884385894,1.96987430342676,1.43388559214178,2.34975689523704,2.36959019975122,1.96987430342676,1.99784029006061
2016_040/2016-02-09T13-04-06+00-00,32142,31751,2073856,1738578,377,29260,298,412,5000,5000,-919,958,-52376,-48922,0.656,0.683,1.635,1.632,HOT,2016-02-09 13:04:06,4.43604885560333,262.3,2.2,1.4,206.258509245775,246.034659906203,203.749422159872,243.041705142239,141.860813922271,152.859162488689,118.926333432675,128.697829527818,143.607769238438,212.681623450063,120.390860419925,179.315358549612,1.44478887726715,1.55680213334345,1.21121146148111,1.31072977441181,1.46258083503262,2.16606711511001,1.2261270131626,1.82624664551553,1.99749334709418,2.15235731187081,1.67456081251751,1.81214988945526,2.02209162427329,2.9946968168635,1.69518231349998,2.52487791259193
2016_040/2016-02-09T13-04-06+00-00,145117,37322,2073856,1738578,420,114165,317,473,5000,7500,1581,3458,-49876,-46422,0.656,0.683,1.635,1.632,HOT,2016-02-09 13:04:06,4.43604885560333,262.3,2.2,1.4,931.230666611262,1110.8148759134,239.499100307101,285.6855695669,122.595833764201,596.417166285754,102.775901255486,502.14585468364,476.682375230682,829.829034216558,399.617664179098,699.642443910336,0.340409751703688,1.65606132976467,0.285376084596759,1.39429979358572,1.32359578634543,2.30417206540226,1.10961152318814,1.94268519002826,0.507930008062601,2.47103157406527,0.425813526858886,2.08045363522412,1.97495522694444,3.43808639411756,1.6556664052618,2.89870692392229
2016_040/2016-02-09T13-04-06+00-00,272822,41366,2073856,1738578,447,209552,350,520,5000,10000,4081,5958,-47376,-43922,0.656,0.683,1.635,1.632,HOT,2016-02-09 13:04:06,4.43604885560333,262.3,2.2,1.4,1750.72674411832,2088.34758213335,265.449862904012,316.640835718997,119.694293072294,1094.73490149794,100.343449429971,921.698139891089,789.422144383534,1523.16676545481,661.797141623158,1284.2068357754,0.199916978006904,1.82845888144365,0.167596621843217,1.53944772162461,1.31851640897838,2.54403855801511,1.10535332312794,2.14492055681354,0.297019510181686,2.71656748100199,0.249000695309923,2.287179472128,1.95893866476787,3.77971442905102,1.64223922293293,3.18673911298011
2016_040/2016-02-09T13-04-06+00-00,33909,32745,2073856,1738578,391,30958,302,398,5000,1,0,0,-57375,-53921,0.656,0.683,1.635,1.632,HOT,2016-02-09 13:04:06,4.43604885560333,262.3,2.2,1.4,217.597529401251,259.560365962275,210.128022066235,250.650393212265,142.271835921966,161.729800147807,119.270905961427,136.166350188728,147.329231463673,225.023844797234,123.510677973615,189.721287422381,1.38788340488513,1.57769880627423,1.16350583372152,1.32832346265895,1.43721906783478,2.19514184148732,1.20486545474616,1.85076002330768,1.82906488458372,2.07921895661306,1.53336199278532,1.75057198059028,1.89408340727895,2.8929352745429,1.58786904300984,2.43908109031939
2016_040/2016-02-09T13-04-06+00-00,31335,31335,2073856,1738578,144,29285,253,201,5000,2,0,0,-57374,-53920,0.54337899543379,0.606088280060883,1.635,1.632,HOT,2016-02-09 13:04:06,4.43604885560333,262.3,2.2,1.4,201.079907510932,239.85738498416,201.079907510932,239.85738498416,145.638618808336,152.989766694506,122.093384791692,128.807790079362,145.638618808336,212.863340489922,122.093384791692,179.468567160813,1.2582062680044,1.32171456287212,1.05479345577251,1.11280078163151,1.2582062680044,1.83897644336521,1.05479345577251,1.55047114535379,0.999602608177411,1.05005781477192,0.837997962886462,0.884082834418707,0.999602608177411,1.46100500046011,0.837997962886462,1.23179723405577
2016_040/2016-02-09T13-04-06+00-00,32173,32173,2073856,1738578,293,29757,263,307,5000,3,0,0,-54876,-51422,0.590943683409437,0.590943683409437,1.635,1.632,HOT,2016-02-09 13:04:06,4.43604885560333,262.3,2.2,1.4,206.457439423942,246.271952994906,206.457439423942,246.271952994906,144.131401043373,155.455574100339,120.829837251567,130.883845292525,144.131401043373,216.294158202445,120.829837251567,182.361145740287,1.27387029856528,1.37395624519908,1.06792509988111,1.15678500224935,1.27387029856528,1.9116632593085,1.06792509988111,1.61175458983417,1.48698928387658,1.60381964743771,1.24658937514639,1.35031557296788,1.48698928387658,2.23148524945897,1.24658937514639,1.88140174554787
2016_040/2016-02-09T13-04-06+00-00,30010,30010,2073856,1738578,0,28366,226,104,5000,4,0,0,-59876,-56422,0.495814307458143,0.558523592085236,1.635,1.632,HOT,2016-02-09 13:04:06,4.43604885560333,262.3,2.2,1.4,192.577246669956,229.715019096047,192.577246669956,229.715019096047,147.296736714771,148.188756088658,123.483436614738,124.765640204582,147.296736714771,206.183422104733,123.483436614738,173.836618613065,1.17355504821047,1.18066202058933,0.983827704820232,0.994043385963323,1.17355504821047,1.64272204031833,0.983827704820232,1.38500584525674,0.540043031034908,0.543313496200398,0.45273487301462,0.4574358944256,0.540043031034908,0.755942885810204,0.45273487301462,0.637347822596022
2016_068/2016-03-08T12-55-56+00-00,8440,8440,2162176,1827078,9,7635,163,193,5000,0,-6757,-6493,-58699,-56843,0.656,0.683,1.635,1.632,HOT,2016-03-08 12:55:56,4.43604885560333,262.3,2.2,1.4,51.9480176562298,61.4756222908252,51.9480176562298,61.4756222908252,146.97384702002,39.886524456635,124.195570788707,33.5819524417255,146.97384702002,55.4963839727011,124.195570788707,46.7899098607753,3.13775207128529,0.851539421929469,2.65145750341313,0.716942796070892,3.13775207128529,1.18479509987561,2.65145750341313,0.998920145030304,3.71525245250344,1.00826446891035,3.13945581692475,0.84889545792443,3.71525245250344,1.40285554770548,3.13945581692475,1.18277047847146
