cruise,file,date,file_duration,lat,lon,conductivity,salinity,ocean_tmp,par,bulk_red,stream_pressure,flow_rate,event_rate
KOK1606,2016_121/2016-04-30T12-58-31-00-00,2016-04-30T12:58:31-0000,180.051,33.408439,-158.010526,4.43096,34.63298,16.75365,0.00053035,84.3688,12,2910.9763,16464.68
KOK1606,2016_121/2016-04-30T13-01-31-00-00,2016-04-30T13:01:31-0000,180,33.400422,-158.010359,4.43171,34.62777,16.76706,0.62141,84.3688,12,2910.9958,16741.46
KOK1606,2016_121/2016-04-30T13-04-31-00-00,2016-04-30T13:04:31-0000,180.105,33.392473,-158.010137,4.42736,34.62096,16.72119,0.62141,84.3688,12,2911.0493,16660.87
KOK1606,2016_121/2016-04-30T13-07-31-00-00,2016-04-30T13:07:31-0000,180.112,33.384552,-158.009942,4.41191,34.60714,16.57401,0.038583,84.3688,12,2911.0613,16522.49
KOK1606,2016_121/2016-04-30T13-10-31-00-00,2016-04-30T13:10:31-0000,180.064,33.376572,-158.009757,4.39941,34.60182,16.45597,0.00070083,84.3688,12,2910.9711,16911.49
KOK1606,2016_121/2016-04-30T13-13-32-00-00,2016-04-30T13:13:32-0000,180.076,33.368758,-158.009489,4.39465,34.60176,16.41503,0.00070083,84.3688,12,2911.0173,17217.01
KOK1606,2016_121/2016-04-30T13-16-32-00-00,2016-04-30T13:16:32-0000,180.136,33.360992,-158.009252,4.39666,34.59132,16.44604,0.65925,84.3688,12,2911.0856,17539.42
KOK1606,2016_121/2016-04-30T13-19-32-00-00,2016-04-30T13:19:32-0000,180.105,33.353231,-158.008982,4.39962,34.60172,16.46115,0.65925,84.3688,12,2910.8498,17490.57
KOK1606,2016_121/2016-04-30T13-22-32-00-00,2016-04-30T13:22:32-0000,180.001,33.345472,-158.008692,4.401,34.60925,16.46954,0.057506,84.3688,12,2910.9413,17470.36
KOK1606,2016_121/2016-04-30T13-25-33-00-00,2016-04-30T13:25:33-0000,180.112,33.337681,-158.008351,4.40269,34.6137,16.47862,0.03864,84.3688,12,2911.0716,17618.76
KOK1606,2016_121/2016-04-30T13-28-33-00-00,2016-04-30T13:28:33-0000,180.123,33.329965,-158.00737,4.40778,34.62701,16.52177,0.03864,84.3688,12,2911.0608,17814.02
KOK1606,2016_121/2016-04-30T13-31-33-00-00,2016-04-30T13:31:33-0000,180.131,33.322115,-158.006484,4.41265,34.63258,16.56158,0.019718,84.3688,12,2910.9781,17859.17
KOK1606,2016_121/2016-04-30T13-34-33-00-00,2016-04-30T13:34:33-0000,180.116,33.314315,-158.005582,4.41868,34.63924,16.61876,0.019718,84.3688,12,2910.9783,17798.92
KOK1606,2016_121/2016-04-30T13-37-34-00-00,2016-04-30T13:37:34-0000,180.123,33.306497,-158.00462,4.42376,34.64211,16.65963,0.03847,84.3688,12,2911.0064,17991.25
KOK1606,2016_121/2016-04-30T13-40-34-00-00,2016-04-30T13:40:34-0000,180.085,33.298686,-158.003692,4.42451,34.6434,16.66447,0.076314,84.3688,12,2910.9359,17763.96
KOK1606,2016_121/2016-04-30T13-43-34-00-00,2016-04-30T13:43:34-0000,180.116,33.290798,-158.002623,4.42133,34.63769,16.64062,0.076314,84.3688,12,2911.0302,17612.14
KOK1606,2016_121/2016-04-30T13-46-34-00-00,2016-04-30T13:46:34-0000,180.096,33.282897,-158.001559,4.42514,34.64246,16.67571,0.00071977,84.3688,12,2911.0476,17592.45
KOK1606,2016_121/2016-04-30T13-49-35-00-00,2016-04-30T13:49:35-0000,180.059,33.274949,-158.000662,4.4262,34.64132,16.68858,0.00071977,84.3688,12,2911.0658,17807.13
KOK1606,2016_121/2016-04-30T13-52-35-00-00,2016-04-30T13:52:35-0000,180.084,33.266992,-157.999923,4.42694,34.64261,16.69462,0.03847,84.3688,12,2911.0559,17954.98
KOK1606,2016_121/2016-04-30T13-55-35-00-00,2016-04-30T13:55:35-0000,180.127,33.259048,-157.999494,4.42525,34.64404,16.67209,0.69679,84.3688,12,2911.0085,18121.05
KOK1606,2016_121/2016-04-30T13-58-35-00-00,2016-04-30T13:58:35-0000,180.061,33.251099,-157.999539,4.42345,34.64128,16.66442,0.69679,84.3688,12,2910.7986,18076.97
KOK1606,2016_121/2016-04-30T14-01-36-00-00,2016-04-30T14:01:36-0000,180.106,33.243154,-157.999524,4.42281,34.63506,16.66679,0.64018,84.3688,12,2910.9057,18065.25
KOK1606,2016_121/2016-04-30T14-04-36-00-00,2016-04-30T14:04:36-0000,180.116,33.235183,-157.999692,4.42429,34.63568,16.6699,0.64018,84.3688,12,2910.966,17970.94
KOK1606,2016_121/2016-04-30T14-07-36-00-00,2016-04-30T14:07:36-0000,180.093,33.227266,-157.999884,4.42345,34.63412,16.67088,0.6215,84.3688,12,2911.0725,17818.08
KOK1606,2016_121/2016-04-30T14-10-36-00-00,2016-04-30T14:10:36-0000,180.068,33.2193,-157.999985,4.42027,34.6258,16.64262,0.019566,84.3688,12,2911.1201,17712.32
KOK1606,2016_121/2016-04-30T14-13-37-00-00,2016-04-30T14:13:37-0000,180.097,33.21138,-157.999972,4.42006,34.6246,16.63881,0.019566,84.3688,12,2910.9835,17635.41
KOK1606,2016_121/2016-04-30T14-16-37-00-00,2016-04-30T14:16:37-0000,180.123,33.203449,-157.999977,4.41275,34.61458,16.57377,0.000644,84.3688,12,2911.0398,17487.12
KOK1606,2016_121/2016-04-30T14-19-37-00-00,2016-04-30T14:19:37-0000,180.092,33.195544,-158.000326,4.41085,34.60763,16.57354,0.000644,84.3688,12,2911.0159,17158.16
KOK1606,2016_121/2016-04-30T14-22-37-00-00,2016-04-30T14:22:37-0000,180.066,33.187647,-158.00055,4.4154,34.61109,16.61727,0,84.3688,12,2911.0481,17089.86
KOK1606,2016_121/2016-04-30T14-25-38-00-00,2016-04-30T14:25:38-0000,180.124,33.179782,-158.000557,4.41635,34.61033,16.61951,0.057487,84.3688,12,2910.9416,17261.82
KOK1606,2016_121/2016-04-30T14-28-38-00-00,2016-04-30T14:28:38-0000,180.138,33.17185,-158.000521,4.40936,34.60505,16.5518,0.057487,84.3688,12,2910.9547,17381.18
KOK1606,2016_121/2016-04-30T14-31-38-00-00,2016-04-30T14:31:38-0000,180.136,33.164025,-158.00051,4.41148,34.59756,16.58904,1.2797,84.3688,12,2910.9204,17522.28
KOK1606,2016_121/2016-04-30T14-34-38-00-00,2016-04-30T14:34:38-0000,180.086,33.156274,-158.000514,4.40026,34.58115,16.48431,1.2797,84.3688,12,2911.0069,17535.55
KOK1606,2016_121/2016-04-30T14-37-39-00-00,2016-04-30T14:37:39-0000,180.084,33.14807,-158.000489,4.38522,34.54948,16.36976,0.076314,84.3688,12,2910.9761,17359.64
KOK1606,2016_121/2016-04-30T14-40-39-00-00,2016-04-30T14:40:39-0000,180.01,33.14022,-158.000345,4.37061,34.5287,16.24384,0.00077659,89.3377,11.94,2904.5288,17021.27
KOK1606,2016_121/2016-04-30T14-43-39-00-00,2016-04-30T14:43:39-0000,180.126,33.132383,-158.000175,4.34965,34.50632,16.05034,0.00077659,89.3377,12,2910.9486,16473.39
KOK1606,2016_121/2016-04-30T14-46-39-00-00,2016-04-30T14:46:39-0000,180.005,33.124673,-158.000053,4.32911,34.4964,15.8527,0.019642,89.3377,12,2910.8995,16245.56
KOK1606,2016_121/2016-04-30T14-49-40-00-00,2016-04-30T14:49:40-0000,180.125,33.117015,-157.999933,4.32636,34.49377,15.84184,0.019642,89.3377,12,2911.083,16478.35
KOK1606,2016_121/2016-04-30T14-52-40-00-00,2016-04-30T14:52:40-0000,180.002,33.109337,-157.99978,4.33366,34.49053,15.92214,0.01985,89.3377,12,2910.9752,17171.23
KOK1606,2016_121/2016-04-30T14-55-40-00-00,2016-04-30T14:55:40-0000,180.131,33.101731,-157.999632,4.3415,34.49602,15.99572,0.038621,89.3377,12,2911.053,17096.24
KOK1606,2016_121/2016-04-30T14-58-40-00-00,2016-04-30T14:58:40-0000,180.024,33.094131,-157.999763,4.34986,34.50358,16.07237,0.038621,89.3377,12,2910.9721,16904.24
KOK1606,2016_121/2016-04-30T15-01-40-00-00,2016-04-30T15:01:40-0000,180.028,33.091071,-158.001164,4.35219,34.50841,16.08433,0.00077659,89.3377,12,2911.1608,17189.1
KOK1606,2016_121/2016-04-30T15-04-41-00-00,2016-04-30T15:04:41-0000,180.034,33.090857,-158.002107,4.3505,34.5079,16.0675,0.00077659,89.3377,12,2911.2079,17382.34
KOK1606,2016_121/2016-04-30T15-07-41-00-00,2016-04-30T15:07:41-0000,180.032,33.090705,-158.002933,4.35156,34.50674,16.08081,0.020646,89.3377,12,2911.1626,17417.63
KOK1606,2016_121/2016-04-30T15-10-41-00-00,2016-04-30T15:10:41-0000,180.04,33.090507,-158.003695,4.35156,34.50674,16.07903,0.022085,89.3377,12,2911.1783,17461.08
KOK1606,2016_121/2016-04-30T15-13-41-00-00,2016-04-30T15:13:41-0000,180.044,33.090373,-158.004544,4.35166,34.50636,16.0818,0.022085,89.3377,12,2910.9822,17292.31
KOK1606,2016_121/2016-04-30T15-16-41-00-00,2016-04-30T15:16:41-0000,180.059,33.090214,-158.005311,4.35007,34.50546,16.07186,0.045592,89.3377,12,2911.1397,17251.07
KOK1606,2016_121/2016-04-30T15-19-42-00-00,2016-04-30T15:19:42-0000,180.053,33.089962,-158.006056,4.35124,34.5059,16.07847,0.045592,89.3377,12,2911.0034,17101.65
KOK1606,2016_121/2016-04-30T15-22-42-00-00,2016-04-30T15:22:42-0000,180.083,33.089618,-158.006803,4.35018,34.50706,16.06998,0,89.3377,12,2911.1131,17121.48
KOK1606,2016_121/2016-04-30T15-25-42-00-00,2016-04-30T15:25:42-0000,180.064,33.089556,-158.00774,4.35029,34.5047,16.07575,0.085425,89.3377,12,2910.9408,17238.25
KOK1606,2016_121/2016-04-30T15-28-42-00-00,2016-04-30T15:28:42-0000,180.081,33.089914,-158.008418,4.34986,34.50292,16.06872,0.085425,89.3377,12,2910.9663,17076.3
KOK1606,2016_121/2016-04-30T15-31-42-00-00,2016-04-30T15:31:42-0000,180.048,33.090141,-158.009409,4.34785,34.50355,16.04794,0.29431,89.3377,12,2911.0339,17152.74
KOK1606,2016_121/2016-04-30T15-34-43-00-00,2016-04-30T15:34:43-0000,180.125,33.090754,-158.010304,4.34753,34.50073,16.05081,0.29431,89.3377,12,2910.7434,17363.01
KOK1606,2016_121/2016-04-30T15-37-43-00-00,2016-04-30T15:37:43-0000,180.108,33.09166,-158.01062,4.34732,34.50017,16.04748,0.80978,89.3377,12,2910.9034,17388.04
KOK1606,2016_121/2016-04-30T15-40-43-00-00,2016-04-30T15:40:43-0000,180.088,33.092517,-158.01132,4.34594,34.49785,16.03007,1.8444,89.3377,12,2911.1418,17338.78
KOK1606,2016_121/2016-04-30T15-43-43-00-00,2016-04-30T15:43:43-0000,180.092,33.093335,-158.011949,4.34372,34.49793,16.01318,1.8444,89.3377,12,2910.8412,17324.71
KOK1606,2016_121/2016-04-30T15-46-44-00-00,2016-04-30T15:46:44-0000,180.1,33.094137,-158.012452,4.34192,34.49648,15.99511,3.4359,89.3377,12,2910.7817,17357.14
KOK1606,2016_121/2016-04-30T15-49-44-00-00,2016-04-30T15:49:44-0000,180.061,33.094985,-158.012928,4.34055,34.49416,15.98516,3.4359,89.3377,12,2911.0655,17268.99
KOK1606,2016_121/2016-04-30T15-52-44-00-00,2016-04-30T15:52:44-0000,180.087,33.095836,-158.013575,4.33896,34.49459,15.96432,5.9668,89.3377,12,2911.066,17188.5
KOK1606,2016_121/2016-04-30T15-55-44-00-00,2016-04-30T15:55:44-0000,180.057,33.09654,-158.014362,4.33673,34.49269,15.94384,10.276,89.3377,12,2911.2055,17087.09
KOK1606,2016_121/2016-04-30T15-58-45-00-00,2016-04-30T15:58:45-0000,180.045,33.097223,-158.015001,4.33451,34.49277,15.92834,10.276,89.3377,12,2910.9824,17272.46
KOK1606,2016_121/2016-04-30T16-01-45-00-00,2016-04-30T16:01:45-0000,180.092,33.097864,-158.015555,4.33271,34.49398,15.90574,15.717,89.3377,12,2910.9988,17306.87
KOK1606,2016_121/2016-04-30T16-04-45-00-00,2016-04-30T16:04:45-0000,180.083,33.098446,-158.016071,4.33081,34.49424,15.88228,15.717,89.3377,12,2910.9766,17210.28
KOK1606,2016_121/2016-04-30T16-07-45-00-00,2016-04-30T16:07:45-0000,180.096,33.099033,-158.01649,4.33049,34.49274,15.88026,24.067,89.3377,12,2910.9737,17272.36
KOK1606,2016_121/2016-04-30T16-10-45-00-00,2016-04-30T16:10:45-0000,180.113,33.099651,-158.017763,4.32795,34.49266,15.85877,30.991,89.3377,12,2910.8857,17408.8
KOK1606,2016_121/2016-04-30T16-13-46-00-00,2016-04-30T16:13:46-0000,180.052,33.098543,-158.01951,4.32742,34.49126,15.85477,30.991,89.3377,12,2910.9144,17580.22
KOK1606,2016_121/2016-04-30T16-16-46-00-00,2016-04-30T16:16:46-0000,180.068,33.0936,-158.019651,4.33261,34.49436,15.90188,45.105,89.3377,12,2911.1195,17704.44
KOK1606,2016_121/2016-04-30T16-19-46-00-00,2016-04-30T16:19:46-0000,180.058,33.086825,-158.019615,4.3397,34.50119,15.96737,45.105,89.3377,12,2910.7944,17691.63
KOK1606,2016_121/2016-04-30T16-22-46-00-00,2016-04-30T16:22:46-0000,180.068,33.079214,-158.019525,4.34986,34.5049,16.06755,60.694,89.3377,12,2911.0151,17493.83
KOK1606,2016_121/2016-04-30T16-25-47-00-00,2016-04-30T16:25:47-0000,180.078,33.071581,-158.019271,4.35304,34.51593,16.08761,77.677,89.3377,12,2910.8915,17450.72
KOK1606,2016_121/2016-04-30T16-28-47-00-00,2016-04-30T16:28:47-0000,180.13,33.063875,-158.018916,4.35251,34.52708,16.0674,77.677,89.3377,12,2910.959,17404.48
KOK1606,2016_121/2016-04-30T16-31-47-00-00,2016-04-30T16:31:47-0000,180.092,33.056137,-158.01864,4.35844,34.53611,16.12205,93.214,89.3377,12,2910.9028,17546.88
KOK1606,2016_121/2016-04-30T16-34-47-00-00,2016-04-30T16:34:47-0000,180.067,33.048507,-158.018461,4.36543,34.54859,16.17951,93.214,89.3377,12,2911.1273,17691.24
KOK1606,2016_121/2016-04-30T16-37-48-00-00,2016-04-30T16:37:48-0000,180.096,33.040885,-158.018309,4.37421,34.55527,16.26091,111.21,89.3377,12,2911.0339,17659.36
KOK1606,2016_121/2016-04-30T16-40-48-00-00,2016-04-30T16:40:48-0000,180.053,33.033266,-158.018068,4.37601,34.55672,16.28195,140.18,89.3377,12,2910.9609,17246.61
KOK1606,2016_121/2016-04-30T16-43-48-00-00,2016-04-30T16:43:48-0000,180.032,33.025568,-158.017903,4.38247,34.56059,16.34109,140.18,89.3377,12,2910.8914,17108.18
KOK1606,2016_121/2016-04-30T16-46-48-00-00,2016-04-30T16:46:48-0000,180.101,33.017845,-158.017668,4.38575,34.5607,16.36547,190.93,89.3377,12,2911.1063,17174.49
KOK1606,2016_121/2016-04-30T16-49-48-00-00,2016-04-30T16:49:48-0000,180.036,33.010174,-158.017496,4.38724,34.56132,16.38302,190.93,89.3377,12,2911.0392,17081.12
KOK1606,2016_121/2016-04-30T16-52-49-00-00,2016-04-30T16:52:49-0000,180.026,33.002007,-158.017322,4.38893,34.56119,16.39814,188.45,89.3377,12,2910.9921,17022.86
KOK1606,2016_121/2016-04-30T16-55-49-00-00,2016-04-30T16:55:49-0000,180.074,32.994241,-158.01718,4.39253,34.56411,16.43779,219.77,89.3377,12,2910.9991,17029.75
KOK1606,2016_121/2016-04-30T16-58-49-00-00,2016-04-30T16:58:49-0000,70.444,32.986481,-158.017039,4.39084,34.56227,16.42128,219.77,89.3377,12,2911.0827,16933.05
KOK1606,2016_121/2016-04-30T17-00-02-00-00,2016-04-30T17:00:02-0000,180.085,32.983474,-158.01706,4.38904,34.56343,16.39347,229.01,89.3377,12,2910.8709,16893.42
KOK1606,2016_121/2016-04-30T17-03-02-00-00,2016-04-30T17:03:02-0000,180.109,32.975737,-158.016958,4.38554,34.56276,16.36239,229.01,89.3377,12,2910.8865,16737.88
KOK1606,2016_121/2016-04-30T17-06-02-00-00,2016-04-30T17:06:02-0000,180.079,32.967956,-158.016881,4.37061,34.56093,16.1951,260.21,89.3377,12,2911.0636,16665.22
KOK1606,2016_121/2016-04-30T17-09-02-00-00,2016-04-30T17:09:02-0000,180.046,32.960111,-158.016715,4.34531,34.51469,16.00685,260.21,89.3377,12,2910.8477,16851.87
KOK1606,2016_121/2016-04-30T17-12-03-00-00,2016-04-30T17:12:03-0000,180.077,32.952181,-158.016447,4.34287,34.49767,16.00718,223.58,89.3377,12,2910.7644,16598.58
KOK1606,2016_121/2016-04-30T17-15-03-00-00,2016-04-30T17:15:03-0000,180.019,32.944191,-158.016116,4.34679,34.48623,16.06309,193.01,89.3377,12,2911.0016,16434.51
KOK1606,2016_121/2016-04-30T17-18-03-00-00,2016-04-30T17:18:03-0000,180.059,32.93612,-158.015826,4.35304,34.48231,16.13292,193.01,89.3377,12,2910.9275,16321.28
KOK1606,2016_121/2016-04-30T17-21-03-00-00,2016-04-30T17:21:03-0000,180.063,32.928021,-158.01544,4.35907,34.48444,16.18625,212.29,89.3377,12,2910.8848,16245.6
KOK1606,2016_121/2016-04-30T17-24-03-00-00,2016-04-30T17:24:03-0000,180.077,32.919941,-158.01508,4.36161,34.4859,16.21002,212.29,89.3377,12,2910.9577,16314.78
KOK1606,2016_121/2016-04-30T17-27-04-00-00,2016-04-30T17:27:04-0000,180.028,32.911728,-158.01464,4.36479,34.49363,16.2344,236.09,89.3377,12,2910.7882,16299.87
KOK1606,2016_121/2016-04-30T17-30-04-00-00,2016-04-30T17:30:04-0000,180.037,32.903537,-158.014135,4.36722,34.51123,16.23833,252.61,89.3377,12,2910.9642,16211.78
KOK1606,2016_121/2016-04-30T17-33-04-00-00,2016-04-30T17:33:04-0000,180.064,32.896666,-158.01374,4.37432,34.5365,16.27966,252.61,89.3377,12,2910.9356,16217.29
KOK1606,2016_121/2016-04-30T17-36-04-00-00,2016-04-30T17:36:04-0000,180.043,32.892493,-158.013271,4.38491,34.55191,16.38768,354.91,89.3377,12,2911.0634,16237.39
KOK1606,2016_121/2016-04-30T17-39-04-00-00,2016-04-30T17:39:04-0000,180.051,32.88861,-158.012695,4.40005,34.57668,16.5063,354.91,89.3377,12,2910.6526,16115.98
KOK1606,2016_121/2016-04-30T17-42-05-00-00,2016-04-30T17:42:05-0000,180.027,32.884726,-158.01203,4.41148,34.59299,16.60057,524.5,89.3377,12,2910.998,16060.31
KOK1606,2016_121/2016-04-30T17-45-05-00-00,2016-04-30T17:45:05-0000,180.128,32.880405,-158.011264,4.42567,34.61327,16.72105,664.22,89.3377,12,2911.0165,16132.87
KOK1606,2016_121/2016-04-30T17-48-05-00-00,2016-04-30T17:48:05-0000,180.037,32.875839,-158.010467,4.44028,34.63594,16.85087,664.22,89.3377,12,2910.9763,15844.49
KOK1606,2016_121/2016-04-30T17-51-05-00-00,2016-04-30T17:51:05-0000,180.039,32.871188,-158.009607,4.44875,34.64903,16.90874,691.28,89.3377,12,2910.8673,15826
KOK1606,2016_121/2016-04-30T17-54-05-00-00,2016-04-30T17:54:05-0000,180.086,32.866648,-158.008742,4.45447,34.65556,16.95777,691.28,89.3377,12,2910.9839,15791.11
KOK1606,2016_121/2016-04-30T17-57-06-00-00,2016-04-30T17:57:06-0000,180.055,32.862205,-158.008005,4.46231,34.66827,17.02508,807.05,89.3377,12,2911.1084,16002
KOK1606,2016_121/2016-04-30T18-00-06-00-00,2016-04-30T18:00:06-0000,180.055,32.857689,-158.007302,4.46824,34.67922,17.07176,983.62,89.3377,12,2911.1268,16001.94
KOK1606,2016_121/2016-04-30T18-03-06-00-00,2016-04-30T18:03:06-0000,180.118,32.853092,-158.006482,4.46993,34.68299,17.08562,983.62,89.3377,12,2910.9973,15931.64
KOK1606,2016_121/2016-04-30T18-06-06-00-00,2016-04-30T18:06:06-0000,180.081,32.848511,-158.005681,4.47205,34.68336,17.10733,803.09,89.3377,12,2910.9694,15787.42
KOK1606,2016_121/2016-04-30T18-09-07-00-00,2016-04-30T18:09:07-0000,180.054,32.843376,-158.004774,4.47395,34.68446,17.12206,803.09,89.3377,12,2911.0051,15543.69
KOK1606,2016_121/2016-04-30T18-12-07-00-00,2016-04-30T18:12:07-0000,180.037,32.83574,-158.003743,4.46834,34.67499,17.07264,640.66,89.3377,12,2910.8166,15594.89
KOK1606,2016_121/2016-04-30T18-15-07-00-00,2016-04-30T18:15:07-0000,180.03,32.827855,-158.002772,4.45564,34.65602,16.96684,637.69,89.3377,12,2911.0686,15383.21
KOK1606,2016_121/2016-04-30T18-18-07-00-00,2016-04-30T18:18:07-0000,180.029,32.819816,-158.001753,4.44314,34.63824,16.86167,637.69,89.3377,12,2911.1557,15298.32
KOK1606,2016_121/2016-04-30T18-21-07-00-00,2016-04-30T18:21:07-0000,180.033,32.811845,-158.000701,4.43043,34.62445,16.742,578.73,89.3377,12,2910.9094,15527.5
KOK1606,2016_121/2016-04-30T18-24-07-00-00,2016-04-30T18:24:07-0000,180.076,32.803916,-157.999609,4.41995,34.61781,16.64982,578.73,89.3377,12,2910.9579,15830.17
KOK1606,2016_121/2016-04-30T18-27-08-00-00,2016-04-30T18:27:08-0000,180.07,32.795952,-157.99855,4.40735,34.62133,16.49368,560.32,89.3377,12,2910.9436,16280.81
KOK1606,2016_121/2016-04-30T18-30-08-00-00,2016-04-30T18:30:08-0000,180.045,32.787983,-157.997438,4.40079,34.61852,16.45266,637.41,89.3377,12,2911.0651,16973.89
KOK1606,2016_121/2016-04-30T18-33-08-00-00,2016-04-30T18:33:08-0000,180.09,32.779938,-157.996356,4.40788,34.62076,16.52917,637.41,89.3377,12,2911.1312,17471.03
KOK1606,2016_121/2016-04-30T18-36-08-00-00,2016-04-30T18:36:08-0000,180.083,32.771916,-157.995316,4.41275,34.62502,16.57177,742.2,89.3377,12,2911.012,17812.49
KOK1606,2016_121/2016-04-30T18-39-09-00-00,2016-04-30T18:39:09-0000,180.111,32.763459,-157.994205,4.41741,34.62548,16.62067,742.2,89.3377,12,2911.0424,17725.94
KOK1606,2016_121/2016-04-30T18-42-09-00-00,2016-04-30T18:42:09-0000,180.132,32.755503,-157.993177,4.42313,34.62678,16.67037,964.74,89.3377,12,2911.0395,17779.16
KOK1606,2016_121/2016-04-30T18-45-09-00-00,2016-04-30T18:45:09-0000,180.03,32.74758,-157.992178,4.42694,34.6257,16.7126,785.03,89.3377,12,2911.1586,17143.81
KOK1606,2016_121/2016-04-30T18-48-09-00-00,2016-04-30T18:48:09-0000,180.116,32.739672,-157.991216,4.42684,34.62802,16.70796,785.03,89.3377,12,2910.8432,16962.57
KOK1606,2016_121/2016-04-30T18-51-10-00-00,2016-04-30T18:51:10-0000,180.118,32.731696,-157.990274,4.42885,34.62874,16.72927,709.6,89.3377,12,2910.9854,16924.75
KOK1606,2016_121/2016-04-30T18-54-10-00-00,2016-04-30T18:54:10-0000,180.043,32.723786,-157.989591,4.43149,34.62462,16.76172,709.6,89.3377,12,2910.8881,17054.7
KOK1606,2016_121/2016-04-30T18-57-10-00-00,2016-04-30T18:57:10-0000,180.083,32.715858,-157.989097,4.4334,34.63286,16.77231,976.44,89.3377,12,2911.2042,17269.12
KOK1606,2016_121/2016-04-30T19-00-10-00-00,2016-04-30T19:00:10-0000,180.06,32.708102,-157.988477,4.43562,34.63867,16.78678,1140.3,89.3377,12,2910.76,17341.2
KOK1606,2016_121/2016-04-30T19-03-10-00-00,2016-04-30T19:03:10-0000,180.1,32.700404,-157.98786,4.43764,34.64004,16.80905,1140.3,89.3377,12,2910.7888,17311.91
KOK1606,2016_121/2016-04-30T19-06-11-00-00,2016-04-30T19:06:11-0000,180.058,32.692684,-157.987233,4.44208,34.6426,16.85027,1235.9,89.3377,12,2910.9529,17186.85
KOK1606,2016_121/2016-04-30T19-09-11-00-00,2016-04-30T19:09:11-0000,180.036,32.685019,-157.986593,4.45426,34.64725,16.97235,1235.9,89.3377,12,2911.0042,16641.73
KOK1606,2016_121/2016-04-30T19-12-11-00-00,2016-04-30T19:12:11-0000,180.072,32.677413,-157.985905,4.46548,34.64435,17.0882,1044.9,89.3377,12,2910.9429,16403.01
KOK1606,2016_121/2016-04-30T19-15-11-00-00,2016-04-30T19:15:11-0000,180.027,32.66981,-157.985239,4.47512,34.64573,17.18569,1270.7,89.3377,12,2910.9391,16274.88
KOK1606,2016_121/2016-04-30T19-18-12-00-00,2016-04-30T19:18:12-0000,133.126,32.662115,-157.984642,4.48147,34.6495,17.23978,1270.7,88.7444,12,2910.9268,16318.99
KOK1606,2016_121/2016-04-30T19-45-25-00-00,2016-04-30T19:45:25-0000,180.097,32.592807,-157.983112,4.46633,34.67618,17.05863,979.75,88.7938,8.22,2473.8878,8866.49
KOK1606,2016_121/2016-04-30T19-48-25-00-00,2016-04-30T19:48:25-0000,180.064,32.58524,-157.983033,4.47099,34.68124,17.10132,979.75,100.662,12,2910.8957,15417.24
KOK1606,2016_121/2016-04-30T19-51-25-00-00,2016-04-30T19:51:25-0000,180.142,32.577623,-157.982989,4.47755,34.68741,17.1612,1144.5,95.5475,12,2910.7855,15360.34
KOK1606,2016_121/2016-04-30T19-54-26-00-00,2016-04-30T19:54:26-0000,180.142,32.57006,-157.98289,4.48528,34.70305,17.22632,1144.5,86.9956,12,2910.9781,14756.44
KOK1606,2016_121/2016-04-30T19-57-26-00-00,2016-04-30T19:57:26-0000,180.112,32.562441,-157.982755,4.49619,34.72179,17.30548,1085.2,86.9956,12,2910.9241,15001.63
KOK1606,2016_121/2016-04-30T20-00-26-00-00,2016-04-30T20:00:26-0000,180.108,32.554889,-157.982615,4.50075,34.72338,17.36195,1052.4,86.9956,12,2910.3352,15218.92
KOK1606,2016_121/2016-04-30T20-03-27-00-00,2016-04-30T20:03:27-0000,180.129,32.547424,-157.982457,4.52235,34.75328,17.53735,1052.4,86.9956,12,2911.0321,15272.47
KOK1606,2016_121/2016-04-30T20-06-27-00-00,2016-04-30T20:06:27-0000,180.006,32.539966,-157.982338,4.5232,34.74719,17.55405,903.52,86.9956,12.01,2911.919,15238.04
KOK1606,2016_121/2016-04-30T20-09-27-00-00,2016-04-30T20:09:27-0000,180.135,32.532547,-157.98225,4.53834,34.76737,17.67608,903.52,86.9956,12,2910.5844,15097.84
KOK1606,2016_121/2016-04-30T20-12-27-00-00,2016-04-30T20:12:27-0000,180.106,32.525101,-157.982214,4.54734,34.77292,17.76465,1449.8,76.4736,12,2911.0234,14796.31
KOK1606,2016_121/2016-04-30T20-15-27-00-00,2016-04-30T20:15:27-0000,180.141,32.517598,-157.982153,4.55592,34.78499,17.83039,1623.6,76.4736,12,2910.9162,14828.41
KOK1606,2016_121/2016-04-30T20-18-28-00-00,2016-04-30T20:18:28-0000,180.149,32.510158,-157.982072,4.56439,34.79868,17.90292,1623.6,76.4736,12,2910.8861,14537
KOK1606,2016_121/2016-04-30T20-21-28-00-00,2016-04-30T20:21:28-0000,180.147,32.502609,-157.982075,4.57202,34.80828,17.96635,953.19,76.4736,12,2910.8441,14539.71
KOK1606,2016_121/2016-04-30T20-24-28-00-00,2016-04-30T20:24:28-0000,180.029,32.49511,-157.982101,4.57593,34.8121,18.00971,953.19,76.4736,12,2910.7594,14730.28
KOK1606,2016_121/2016-04-30T20-27-29-00-00,2016-04-30T20:27:29-0000,180.149,32.487208,-157.982101,4.58261,34.81799,18.05609,694.55,76.4736,12,2910.7251,14925.63
KOK1606,2016_121/2016-04-30T20-30-29-00-00,2016-04-30T20:30:29-0000,180.149,32.479766,-157.98216,4.58885,34.82092,18.12325,535.77,76.4736,12,2910.8714,14941.04
