file,n.opp,n.opp.,n.evt,n.evt.,beads,pro,syn,pico,width,corr,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2
2013_120/231.evt,31580,31580,1989632,1908106,2,29634,805,120,5000,4,0,0,-49496,-47201,0.35372864651774,0.367854796320631,1.37,1.337
2013_121/286.evt,2728,2728,2904514,2798552,11,978,667,81,5000,0,-12319,-11583,-46996,-44701,0.658,0.657,1.37,1.337
2013_121/286.evt,7715,7715,2904514,2798552,34,5641,763,142,5000,2500,-9819,-9083,-44496,-42201,0.658,0.657,1.37,1.337
2013_121/286.evt,18511,18511,2904514,2798552,53,16218,818,186,5000,5000,-7319,-6583,-41996,-39701,0.658,0.657,1.37,1.337
2013_121/286.evt,34977,34977,2904514,2798552,78,32488,862,233,5000,7500,-4819,-4083,-39496,-37201,0.658,0.657,1.37,1.337
2013_121/286.evt,51357,51357,2904514,2798552,86,48685,893,284,5000,10000,-2319,-1583,-36996,-34701,0.658,0.657,1.37,1.337
2013_121/286.evt,63208,61460,2904514,2798552,97,58464,927,303,5000,1,0,0,-46995,-44700,0.658,0.657,1.37,1.337
2013_121/286.evt,53030,53030,2904514,2798552,20,49393,830,104,5000,2,0,0,-46994,-44699,0.405059132720105,0.419185282522996,1.37,1.337
2013_121/286.evt,55234,55234,2904514,2798552,37,51399,848,155,5000,3,0,0,-44496,-42201,0.45638961892247,0.45638961892247,1.37,1.337
2013_121/286.evt,49744,49744,2904514,2798552,2,46338,803,76,5000,4,0,0,-49496,-47201,0.35372864651774,0.367854796320631,1.37,1.337
2013_124/409.evt,828,828,531793,515906,42,482,15,37,5000,0,-12319,-11583,-46996,-44701,0.658,0.657,1.37,1.337
2013_124/409.evt,1721,1721,531793,515906,62,1302,16,47,5000,2500,-9819,-9083,-44496,-42201,0.658,0.657,1.37,1.337
2013_124/409.evt,2708,2708,531793,515906,91,2223,19,55,5000,5000,-7319,-6583,-41996,-39701,0.658,0.657,1.37,1.337
2013_124/409.evt,3822,3822,531793,515906,102,3289,22,61,5000,7500,-4819,-4083,-39496,-37201,0.658,0.657,1.37,1.337
2013_124/409.evt,4983,4983,531793,515906,116,4363,25,73,5000,10000,-2319,-1583,-36996,-34701,0.658,0.657,1.37,1.337
2013_124/409.evt,5985,5809,531793,515906,121,4994,27,75,5000,1,0,0,-46995,-44700,0.658,0.657,1.37,1.337
2013_124/409.evt,4787,4787,531793,515906,43,4120,16,41,5000,2,0,0,-46994,-44699,0.405059132720105,0.419185282522996,1.37,1.337
2013_124/409.evt,5035,5035,531793,515906,63,4299,18,52,5000,3,0,0,-44496,-42201,0.45638961892247,0.45638961892247,1.37,1.337
2013_124/409.evt,4482,4482,531793,515906,13,3897,16,26,5000,4,0,0,-49496,-47201,0.35372864651774,0.367854796320631,1.37,1.337
