file,n.opp,n.opp.,n.evt,n.evt.,beads,pro,syn,pico,width,corr,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2
2011_282/356.evt,7145,7145,3691651,3691645,4,189,2303,2752,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_282/356.evt,11526,11448,3691651,3691645,4,452,3971,3598,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_282/356.evt,18479,17130,3691651,3691645,4,943,6040,4446,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_282/356.evt,8716,8716,3691651,3691645,4,296,3028,2914,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_282/356.evt,3681,3681,3691651,3691645,0,121,1299,1326,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_282/356.evt,5774,5774,3691651,3691645,1,187,1957,2117,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_282/356.evt,2072,2072,3691651,3691645,0,80,839,642,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_282/430.evt,2511,2511,3686144,3686136,0,37,793,1238,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_282/430.evt,4995,4995,3686144,3686136,2,102,1712,2139,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_282/430.evt,8489,8489,3686144,3686136,2,292,3139,3018,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_282/430.evt,13214,13055,3686144,3686136,2,663,4907,3828,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_282/430.evt,21131,19090,3686144,3686136,2,1310,7022,4653,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_282/430.evt,10107,10107,3686144,3686136,1,441,3888,3111,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_282/430.evt,4472,4472,3686144,3686136,0,172,1801,1439,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_282/430.evt,6992,6992,3686144,3686136,2,274,2713,2316,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_282/430.evt,2517,2517,3686144,3686136,0,118,1181,609,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_282/431.evt,2530,2530,3681024,3681021,2,39,788,1251,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_282/431.evt,5015,5015,3681024,3681021,5,126,1705,2196,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_282/431.evt,8465,8465,3681024,3681021,5,356,3130,3060,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_282/431.evt,13312,13174,3681024,3681021,5,836,4958,3933,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_282/431.evt,21163,19185,3681024,3681021,5,1634,7111,4774,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_282/431.evt,10149,10149,3681024,3681021,5,524,3965,3172,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_282/431.evt,4447,4447,3681024,3681021,2,223,1784,1443,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_282/431.evt,6934,6934,3681024,3681021,5,335,2661,2355,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_282/431.evt,2530,2530,3681024,3681021,1,146,1181,640,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_282/432.evt,2547,2547,3691776,3691772,2,33,786,1286,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_282/432.evt,5011,5011,3691776,3691772,6,112,1696,2195,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_282/432.evt,8482,8482,3691776,3691772,9,348,3086,3034,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_282/432.evt,13194,13043,3691776,3691772,9,799,4861,3853,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_282/432.evt,21075,19075,3691776,3691772,10,1533,6947,4681,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_282/432.evt,10044,10044,3691776,3691772,2,522,3843,3112,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_282/432.evt,4506,4506,3691776,3691772,2,214,1794,1467,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_282/432.evt,6967,6967,3691776,3691772,6,331,2609,2357,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_282/432.evt,2597,2597,3691776,3691772,0,128,1174,683,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_282/446.evt,2666,2666,3673344,3673335,3,39,874,1225,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_282/446.evt,5338,5338,3673344,3673335,5,130,1883,2167,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_282/446.evt,8854,8854,3673344,3673335,8,332,3284,3005,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_282/446.evt,13691,13522,3673344,3673335,9,783,5090,3805,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_282/446.evt,21846,19538,3673344,3673335,12,1569,7117,4596,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_282/446.evt,10538,10538,3673344,3673335,5,527,4086,3086,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_282/446.evt,4732,4732,3673344,3673335,3,206,1966,1389,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_282/446.evt,7308,7308,3673344,3673335,5,309,2844,2313,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_282/446.evt,2704,2704,3673344,3673335,0,156,1296,582,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_282/450.evt,2710,2710,3665024,3665011,0,46,875,1307,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_282/450.evt,5255,5255,3665024,3665011,1,148,1784,2290,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_282/450.evt,8674,8674,3665024,3665011,2,407,3226,3117,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_282/450.evt,13533,13353,3665024,3665011,3,903,5007,3955,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_282/450.evt,21660,19360,3665024,3665011,3,1749,7130,4768,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_282/450.evt,10296,10296,3665024,3665011,2,599,4006,3209,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_282/450.evt,4563,4563,3665024,3665011,0,243,1835,1479,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_282/450.evt,7182,7182,3665024,3665011,1,384,2756,2454,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_282/450.evt,2671,2671,3665024,3665011,0,164,1239,662,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_282/455.evt,2857,2857,3710976,3710968,1,75,981,1344,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_282/455.evt,5467,5467,3710976,3710968,2,238,1967,2259,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_282/455.evt,9016,9016,3710976,3710968,3,569,3446,3091,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_282/455.evt,14014,13842,3710976,3710968,3,1258,5265,3909,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_282/455.evt,22140,19948,3710976,3710968,4,2336,7356,4710,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_282/455.evt,10755,10755,3710976,3710968,2,846,4267,3184,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_282/455.evt,4913,4913,3710976,3710968,1,345,2057,1508,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_282/455.evt,7468,7468,3710976,3710968,2,518,2948,2404,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_282/455.evt,2826,2826,3710976,3710968,0,248,1354,650,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
